date;product;product_id;brand;price;categories;unit_price;units;discount
2022-11-21;DIA AL PUNTO paella mixta bandeja 320 gr;266801;DIA AL PUNTO;3.35;['Platos preparados', 'Pastas y arroces'];10.47;€/Kg.;
2022-11-21;CALVO atún claro en aceite de girasol pack 3 latas de 52 gr;371;CALVO;3.35;['Despensa', 'Conservas', 'Conservas de pescado'];21.47;€/Kg.;
2022-11-21;ASEVI fregasuelos concentrado aroma naranja botella 900 ml;221081;ASEVI;2.35;['Cuidado del hogar', 'Productos de limpieza', 'Hogar'];2.61;€/l.;
2022-11-21;DANONE yogur original con fresas pack 2 unidades 130 gr;104887;DANONE;1.29;['Despensa', 'Lácteos y huevos', 'Yogures'];4.96;€/Kg.6,50 €/Kg.;
2022-11-21;WASA VITALITE pan avena paquete 280 grs;144918;WASA VITALITE;2.39;['Despensa', 'Pan', 'Biscotes'];8.54;€/Kg.;
2022-11-21;Gallo limpio en filetes (peso aprox. 1.35 Kg);192886;;26.99;['Frescos', 'Pescado y marisco', 'Pescado y marisco fresco'];19.99;€/Kg.;
2022-11-21;GALLINA BLANCA fideos orientales yakisoba vaso 93 gr;197611;GALLINA BLANCA;1.85;['Despensa', 'Cocina internacional', 'Oriental'];19.89;€/Kg.;
2022-11-21;CARRETILLA espárrago blanco extra 7/12 lata 150 gr;6244;CARRETILLA;2.85;['Despensa', 'Conservas', 'Conservas vegetales'];19.0;€/Kg.;
2022-11-21;DANONE DANACOL yogur líquido natural pack 12 unidades 100 g;123474;DANONE DANACOL;6.59;['Despensa', 'Lácteos y huevos', 'Yogures'];5.49;€/Kg.;
2022-11-21;DANONE OIKOS yogur griego stracciatella pack 4 unidades 110 gr;266733;DANONE OIKOS;2.59;['Despensa', 'Lácteos y huevos', 'Yogures'];5.89;€/Kg.;50%
2022-11-21;PHILADELPHIA queso para untar original tarrina 350 gr;189086;PHILADELPHIA;3.79;['Frescos', 'Charcutería y quesos', 'Quesos'];10.83;€/Kg.;
2022-11-21;VITAKRAFT arena para gatos ultra compact caja 4 Kg;231311;VITAKRAFT;5.79;['Mascotas', 'Gatos'];1.45;€/Kg.;
2022-11-21;BALLANTINES whisky escocés blended 10 años botella 70 cl;279891;BALLANTINES;19.89;['Bodega', 'Alcoholes', 'Whisky'];28.41;€/l.;
2022-11-21;VOLL-DAMM cerveza doble malta pack 6 botellas 25 cl;1885;VOLL;4.99;['Bebidas', 'Cervezas', 'Especiales'];3.33;€/l.;
2022-11-21;STARBUCKS chocolate cacao soluble 70% lata 300 gr;282959;STARBUCKS;4.59;['Despensa', 'Desayunos y dulces', 'Cacao y cremas de cacao'];13.91;€/Kg.;
2022-11-21;GULLON galleta digestive muesli paquete 365 grs;100269;GULLON;1.99;['Despensa', 'Desayunos y dulces', 'Galletas'];5.45;€/Kg.;
2022-11-21;ROYAL para preparar pastel de queso con sirope de fresa 8 raciones 325gr;17777;ROYAL;3.59;['Despensa', 'Desayunos y dulces', 'Preparación de postres'];11.05;€/Kg.;
2022-11-21;MOPATEX set cepillo + mango 120 cm  1 ud;154645;MOPATEX;4.69;['Cuidado del hogar', 'Utensilios de limpieza'];4.69;€/ud.;
2022-11-21;ROYAL lomo de salmón ahumado sobre 100 gr;242472;ROYAL;7.99;['Frescos', 'Pescado y marisco', 'Ahumados y salazones'];53.27;€/Kg.;
2022-11-21;HECHICERA limpiamuebles spray 400 ml;275611;HECHICERA;2.89;['Cuidado del hogar', 'Productos de limpieza', 'Hogar'];7.23;€/l.;
2022-11-21;BETIK vaso desechable compostable de 350 ml envase 15 uds;283968;BETIK;1.89;['Cuidado del hogar', 'Bazar'];0.13;€/ud.;
2022-11-21;CAMPOFRÍO filetes de lomo mediterráneo bandeja 300 gr;288004;CAMPOFRÍO;2.49;['Frescos', 'Carne', 'Cerdo'];8.3;€/Kg.;
2022-11-21;CAMPOFRÍO Finissimas pechuga de pavo braseado en lonchas sobre 115 gr;187756;CAMPOFRÍO;1.99;['Frescos', 'Charcutería y quesos', 'Cocidos'];17.3;€/Kg.;
2022-11-21;DANONE yogur macedonia pack 4 unidades 120 gr;204988;DANONE;1.49;['Despensa', 'Lácteos y huevos', 'Yogures'];3.1;€/Kg.;
2022-11-21;PALACIOS tortilla de patatas con espinacas envase 300 gr;244567;PALACIOS;2.65;['Platos preparados', 'Tortillas'];8.83;€/Kg.;
2022-11-21;NESCAFE café soluble 3 en 1 estuche 10 sobres 180 gr;143005;NESCAFE;2.69;['Despensa', 'Desayunos y dulces', 'Café'];14.94;€/Kg.;
2022-11-21;DIA ARROZONA arroz integral paquete 1 Kg;61996;DIA ARROZONA;1.6;['Despensa', 'Arroz y legumbres', 'Arroz'];1.6;€/Kg.;
2022-11-21;Barra de pan 125 gr;169479;;0.29;['Despensa', 'Pan', 'Pan de horno'];2.32;€/Kg.;
2022-11-21;DANONE yogur original natural azucarado pack 2 unidades 130 gr;147659;DANONE;1.39;['Despensa', 'Lácteos y huevos', 'Yogures'];5.35;€/Kg.;
2022-11-21;BONTE discos quitaesmalte sin acetona bote 30 uds;177551;BONTE;1.65;['Cuidado personal', 'Cuidado corporal', 'Cosmética'];0.06;€/ud.;
2022-11-21;DIA AL PUNTO salteado de setas y champiñones bolsa 450 gr;84650;DIA AL PUNTO;1.85;['Congelados', 'Precocinados'];4.11;€/Kg.;
2022-11-21;DIA ICEBERG caramelos eucalipto y menta bolsa 300 gr;161786;DIA ICEBERG;2.25;['Despensa', 'Desayunos y dulces', 'Caramelos. chicles y golosinas'];7.5;€/Kg.;
2022-11-21;AMBI PUR ambientador eléctrico aroma lavanda recambio 1 ud;159526;AMBI PUR;4.79;['Cuidado del hogar', 'Ambientadores'];4.79;€/ud.;
2022-11-21;DIA UPSS refresco de té al melocotón botella 1.5 lt;50569;DIA UPSS;0.99;['Bebidas', 'Refrescos'];0.66;€/l.;
2022-11-21;DIA ZUMOSFERA zumo de fresas 100% envase 1 lt;274802;DIA ZUMOSFERA;1.99;['Bebidas', 'Zumos'];1.99;€/l.;
2022-11-21;PROSPERO vino blanco espumoso moscato botella 75 cl;274143;PROSPERO;3.49;['Bodega', 'Espumosos'];4.65;€/l.;
2022-11-21;DIA SUEÑOS gelatina de fresa. limón y multifruta pack 6 unidades 100 gr;139596;DIA SUEÑOS;0.99;['Despensa', 'Lácteos y huevos', 'Postres'];1.65;€/Kg.;
2022-11-21;PULEVA Max crecimiento con cereales envase 1 lt;129519;PULEVA;1.75;['Despensa', 'Lácteos y huevos', 'Leche'];1.75;€/l.;
2022-11-21;LA SAGRA cerveza bohemia lager lata 33 cl;277140;LA SAGRA;0.7;['Bebidas', 'Cervezas', 'Nacionales'];2.12;€/l.;
2022-11-21;DIA margarina vitaminada barqueta 500 gr;55575;DIA;1.69;['Despensa', 'Lácteos y huevos', 'Mantequilla y margarina'];3.38;€/Kg.;
2022-11-21;DIA IMAQE Naturals champú sólido hidratante con cannabis y aceite de cáñamo 60 gr;271321;DIA IMAQE;3.29;['Cuidado personal', 'Baño e higiene personal', 'Champús'];54.83;€/Kg.;
2022-11-21;SELECCIÓN DE DIA albóndigas de cerdo bandeja 400 gr;271754;SELECCIÓN DE DIA;2.29;['Frescos', 'Carne', 'Cerdo'];5.73;€/Kg.;
2022-11-21;YBARRA espinacas frasco 425 gr;175198;YBARRA;1.49;['Despensa', 'Conservas', 'Conservas vegetales'];3.51;€/Kg.;
2022-11-21;JOHNSON Baby jabón líquido de manos pure protect para niños dosificador 300 ml;263376;JOHNSON;2.05;['Cuidado personal', 'Baño e higiene personal', 'Jabón'];6.83;€/l.;
2022-11-21;DIA ZUMOSFERA zumo de naranja 100% con pulpa envase 1 lt;50690;DIA ZUMOSFERA;1.09;['Bebidas', 'Zumos'];1.09;€/l.;
2022-11-21;SKIP Active clean detergente máquina polvo maleta 50 cacitos;210960;SKIP;11.99;['Cuidado del hogar', 'Cuidado de la ropa'];0.24;€/Lavado;
2022-11-21;DIA NUESTRA ALACENA lacón ahumado envase 200 gr;273745;DIA NUESTRA ALACENA;2.15;['Frescos', 'Charcutería y quesos', 'Cocidos'];10.75;€/Kg.;
2022-11-21;DIA VITAL snack bañado en chocolate blanco multivitaminado caja 200 gr;161708;DIA VITAL;3.25;['Despensa', 'Dietéticos', 'Pérdida de peso'];16.25;€/Kg.;
2022-11-21;REVLON crema sin aclarado magic flash spray 200 ml;285593;REVLON;4.51;['Cuidado personal', 'Baño e higiene personal', 'Cuidado del cabello'];22.55;€/l.;
2022-11-21;LOTUS gofres de Lieja original paquete 250 gr;275560;LOTUS;2.29;['Despensa', 'Desayunos y dulces', 'Bollería'];9.16;€/Kg.;
2022-11-21;DIA cacao instantáneo bolsa 1.2 Kg;221720;DIA;4.5;['Despensa', 'Desayunos y dulces', 'Cacao y cremas de cacao'];3.75;€/Kg.;
2022-11-21;DIA TEMPTATION tarta de whisky caja 531 gr;40976;DIA TEMPTATION;2.19;['Congelados', 'Helados'];4.12;€/Kg.;
2022-11-21;GILLETTE gel de afeitar clásico piel sensible spray 200 ml;16248;GILLETTE;3.19;['Cuidado personal', 'Afeitado'];15.95;€/l.;
2022-11-21;CELTA leche entera envase 1.5 lt;1786;CELTA;1.63;['Despensa', 'Lácteos y huevos', 'Leche'];1.09;€/l.;
2022-11-21;DIA MARI MARINERA boquerón en vinagre MSC envase 80 gr;267319;DIA MARI MARINERA;2.39;['Frescos', 'Pescado y marisco', 'Ahumados y salazones'];29.88;€/Kg.;
2022-11-21;EL AGUILA cerveza dorada lata 33 cl;263304;EL AGUILA;0.79;['Bebidas', 'Cervezas', 'Nacionales'];2.39;€/l.;
2022-11-21;CALVO atún claro en aceite de oliva pack 6 latas de 52 gr;282560;CALVO;7.05;['Despensa', 'Conservas', 'Conservas de pescado'];22.6;€/Kg.;
2022-11-21;DIA MARCELO CARAMELO tronquitos sin pica bolsa 225 gr;162404;DIA MARCELO CARAMELO;1.15;['Despensa', 'Desayunos y dulces', 'Caramelos. chicles y golosinas'];5.11;€/Kg.;
2022-11-21;DIA ambientador automático aroma colonia infantil recambio 250 ml;124876;DIA;2.15;['Cuidado del hogar', 'Ambientadores'];8.6;€/l.;
2022-11-21;AS Beauty snack para perros bolsa 150 gr;205137;AS;1.49;['Mascotas', 'Perros'];9.93;€/Kg.;
2022-11-21;AS alimento para perros alta energía rico en pollo con arroz bolsa 12 Kg;221209;AS;16.49;['Mascotas', 'Perros'];16.49;€/ud.;
2022-11-21;DOVE desodorante original roll on 50 ml;99217;DOVE;2.49;['Cuidado personal', 'Baño e higiene personal', 'Desodorantes'];49.8;€/l.;
2022-11-21;DIA NATURMUNDO cacahuetes tostados con sal bolsa 400 gr;222906;DIA NATURMUNDO;1.65;['Despensa', 'Aperitivos'];4.13;€/Kg.;
2022-11-21;DIA bebida refrescante aromatizada cítrico zero botella 1.5 lt;145845;DIA;1.05;['Bebidas', 'Bebidas isotónicas y energéticas'];0.7;€/l.;
2022-11-21;EL MOLINO DE DIA barra de pan baguette semillas 250 gr;262566;EL MOLINO DE DIA;0.95;['Despensa', 'Pan', 'Pan de horno'];3.8;€/Kg.;
2022-11-21;AXE desodorante dark temptation spray 150 ml;101157;AXE;4.19;['Cuidado personal', 'Baño e higiene personal', 'Desodorantes'];27.93;€/l.;
2022-11-21;DIA UPSS refresco de naranja zero botella 2 lt;127634;DIA UPSS;0.89;['Bebidas', 'Refrescos'];0.45;€/l.;
2022-11-21;FAIRY lavavajillas mano maxi poder anti-goteo bote 370 ml;75023;FAIRY;4.19;['Cuidado del hogar', 'Lavavajillas'];11.32;€/l.;
2022-11-21;BARILLA pasta bavette nº 13 caja 500 gr;273807;BARILLA;1.99;['Despensa', 'Pastas. harinas y masas', 'Pastas'];3.98;€/Kg.;
2022-11-21;DIA zumo naranja 100% exprimido sin pulpa botella 1 lt;109413;DIA;1.45;['Bebidas', 'Zumos'];1.45;€/l.;
2022-11-21;MILKA crema de cacao con avellanas tarro 340 gr;270872;MILKA;3.09;['Despensa', 'Desayunos y dulces', 'Cacao y cremas de cacao'];9.09;€/Kg.;
2022-11-21;DIA VEGECAMPO tomate seco en aceite frasco 110 gr;286118;DIA VEGECAMPO;2.25;['Despensa', 'Conservas', 'Conservas vegetales'];20.45;€/Kg.;
2022-11-21;DONUTS fondant estuche 4 uds 204 gr;121001;DONUTS;2.99;['Despensa', 'Desayunos y dulces', 'Bollería'];14.66;€/Kg.;
2022-11-21;TENN limpiahogar universal con bioalcohol botella 1.3 lt;48149;TENN;2.99;['Cuidado del hogar', 'Productos de limpieza', 'Hogar'];2.3;€/l.;
2022-11-21;PRINGLES patatas fritas sour cream & onion tubo 165 gr;18356;PRINGLES;2.39;['Despensa', 'Aperitivos'];14.48;€/Kg.;
2022-11-21;VOLL-DAMM cerveza doble malta lata 33 cl;25220;VOLL;0.99;['Bebidas', 'Cervezas', 'Especiales'];3.0;€/l.;
2022-11-21;DIA SUPER PACO limpiahogar pino con bioalcohol botella 1.5 lt;274792;DIA SUPER PACO;1.95;['Cuidado del hogar', 'Productos de limpieza', 'Hogar'];1.3;€/l.;
2022-11-21;CUETARA Tosta rica oceanix galletas con pepitas de chocolate caja 480 gr;144964;CUETARA;4.49;['Despensa', 'Desayunos y dulces', 'Galletas'];9.35;€/Kg.;
2022-11-21;DIA SUPER PACO bolsa de basura compostable con autocierre 10 lt rollo 15 uds;265000;DIA SUPER PACO;2.09;['Cuidado del hogar', 'Utensilios de limpieza'];0.14;€/ud.;
2022-11-21;IROHA mascarilla facial hidratante con aguacate y ácido hialurónico 1 ud;276978;IROHA;2.5;['Cuidado personal', 'Cuidado corporal', 'Crema facial'];2.5;€/ud.;
2022-11-21;OLD EL PASO tortillas wraps bolsa 6 unidades 350 gr;225923;OLD EL PASO;3.29;['Despensa', 'Cocina internacional', 'Mejicana'];9.4;€/Kg.;
2022-11-21;PIERROT kit dental infantil sharky estuche 1 ud;289336;PIERROT;3.99;['Cuidado personal', 'Cuidado bucal'];3.99;€/ud.;
2022-11-21;AUSONIA Discreet compresas de incontinencia normal paquete 12 uds;212779;AUSONIA;4.99;['Cuidado personal', 'Cuidado íntimo'];0.42;€/ud.;
2022-11-21;CARMENCITA ajo en polvo frasco 60 gr;187986;CARMENCITA;2.25;['Despensa', 'Sal y especias'];37.5;€/Kg.;
2022-11-21;Limones malla 1 Kg;17762;;2.29;['Frescos', 'Frutas', 'Cítricos'];2.29;€/Kg.;
2022-11-21;GARCIA BAQUERO La cava barus queso curado cuña 250 gr;247155;GARCIA BAQUERO;4.95;['Frescos', 'Charcutería y quesos', 'Quesos'];19.8;€/Kg.;
2022-11-21;FINI golosinas beans bolsa 165 gr;204478;FINI;1.59;['Despensa', 'Desayunos y dulces', 'Caramelos. chicles y golosinas'];9.64;€/Kg.;
2022-11-21;CREST piruleta chocolate bolsa 150 gr;35613;CREST;2.19;['Despensa', 'Desayunos y dulces', 'Chocolates y bombones'];14.6;€/Kg.;
2022-11-21;DIA VEGECAMPO champiñones laminados lata 185 gr;1666;DIA VEGECAMPO;0.9;['Despensa', 'Conservas', 'Conservas vegetales'];4.86;€/Kg.;
2022-11-21;LA ESPAÑOLA aceite de oliva virgen extra al ajo botella 250 ml;280367;LA ESPAÑOLA;3.19;['Despensa', 'Aceites. vinagres y aliños', 'Aceites'];12.76;€/l.;
2022-11-21;Tomate pera unidad (250 gr aprox.);45863;;0.55;['Frescos', 'Verduras y hortalizas', 'Tomates. pimientos y pepinos'];2.19;€/Kg.;
2022-11-21;PATA NEGRA vino tinto roble DO Toro botella 75 cl;261959;PATA NEGRA;3.6;['Bodega', 'Vino', 'Tinto'];4.8;€/l.;
2022-11-21;LYSOL limpiador desinfectante multiusos pistola 500 ml;269275;LYSOL;2.79;['Cuidado del hogar', 'Productos de limpieza', 'Hogar'];5.58;€/l.;
2022-11-21;PANTENE Pro-v serum intensivo repara y protege cabello dañado bote 75 ml;155347;PANTENE;6.95;['Cuidado personal', 'Baño e higiene personal', 'Cuidado del cabello'];92.67;€/l.;
2022-11-21;ROYAL para preparar pastel Oreo Cake 8 raciones estuche 215 grs;89785;ROYAL;3.59;['Despensa', 'Desayunos y dulces', 'Preparación de postres'];16.7;€/Kg.;
2022-11-21;DORITOS chili bolsa 140 gr;142233;DORITOS;2.19;['Despensa', 'Aperitivos'];15.64;€/Kg.;
2022-11-21;DANI hoja de romero bolsa 40 gr;226052;DANI;0.79;['Despensa', 'Sal y especias'];19.75;€/Kg.;
2022-11-21;DIA NUESTRA ALACENA jamón serrano reserva en lonchas envase 200 gr;274051;DIA NUESTRA ALACENA;2.99;['Frescos', 'Charcutería y quesos', 'Curados'];14.95;€/Kg.;
2022-11-21;FANTA naranja lata 33 cl;687;FANTA;0.69;['Bebidas', 'Refrescos'];2.09;€/l.;
2022-11-21;DIA SUPER PACO bolsas de basura autocierre perfumadas 10 lt rollo 30 uds;269323;DIA SUPER PACO;1.32;['Cuidado del hogar', 'Utensilios de limpieza'];1.32;€/ud.;
2022-11-21;COOSOL aceite de girasol botella 5 lt;280363;COOSOL;17.95;['Despensa', 'Aceites. vinagres y aliños', 'Aceites'];3.59;€/l.;
2022-11-21;SPONTEX bayeta especial posavajillas paquete 1 ud;1012;SPONTEX;3.59;['Cuidado del hogar', 'Utensilios de limpieza'];3.59;€/ud.;
2022-11-21;DIA cereales muesli crujiente con frutas paquete 500 gr;37203;DIA;2.09;['Despensa', 'Desayunos y dulces', 'Cereales'];4.18;€/Kg.;
2022-11-21;DIA VEGECAMPO aceitunas estilo casero frasco 410 gr;274031;DIA VEGECAMPO;2.09;['Despensa', 'Aperitivos'];5.1;€/Kg.;
2022-11-21;SCOTCH BRITE estropajo gigante classic verde paquete 3 uds;196056;SCOTCH BRITE;2.65;['Cuidado del hogar', 'Utensilios de limpieza'];0.88;€/ud.;
2022-11-21;DIA NUESTRA ALACENA taco de bacon pieza 300 gr;273751;DIA NUESTRA ALACENA;2.85;['Frescos', 'Charcutería y quesos', 'Cocidos'];9.5;€/Kg.;
2022-11-21;EL MOLINO DE DIA picatostes fritos bolsa 75 gr;60049;EL MOLINO DE DIA;0.69;['Despensa', 'Pan', 'Picos de pan'];9.2;€/Kg.;
2022-11-21;DON LIMPIO limpiador baño botella 1.3 lt;70598;DON LIMPIO;4.29;['Cuidado del hogar', 'Productos de limpieza', 'Baño'];3.3;€/l.;
2022-11-21;WILKINSON maquinilla desechable extra 2 sensittive paquete 15 ud;185493;WILKINSON;6.29;['Cuidado personal', 'Afeitado'];0.42;€/ud.;
2022-11-21;HERO Baby verduritas con pollo y ternera tarrito 235 gr;1024;HERO;1.45;['Bebé', 'Potitos y tarritos'];6.17;€/Kg.;
2022-11-21;EVAX Cottonlike compresa super con alas bolsa 12 uds;43791;EVAX;3.19;['Cuidado personal', 'Cuidado íntimo'];0.27;€/ud.;
2022-11-21;HS champú anticaspa citrus fresh bote 600 ml;290069;HS;7.79;['Cuidado personal', 'Baño e higiene personal', 'Champús'];12.98;€/l.;
2022-11-21;DUREX preservativos sensitivo XL caja 10 uds;264900;DUREX;10.99;['Cuidado personal', 'Salud sexual'];1.1;€/ud.;
2022-11-21;DIA SNACK MANIAC patatas fritas sabor jamón ibérico a la sartén bolsa 130 gr;286996;DIA SNACK MANIAC;1.45;['Despensa', 'Aperitivos'];11.15;€/Kg.;
2022-11-21;DIA EL CENCERRO queso de oveja viejo con leche pasteurizada 6 meses cuña 300 gr;266629;DIA EL CENCERRO;4.49;['Frescos', 'Charcutería y quesos', 'Quesos'];14.97;€/Kg.;
2022-11-21;GALLO pasta fresca con ternera gallega bolsa 250 gr;280176;GALLO;2.99;['Despensa', 'Pastas. harinas y masas', 'Pastas'];11.96;€/Kg.;
2022-11-21;AS Selection alimento para perros adultos rico en pollo bolsa 4 Kg;208169;AS;11.99;['Mascotas', 'Perros'];3.0;€/Kg.;
2022-11-21;Barra de pan picado andaluz 130 gr;117243;;0.39;['Despensa', 'Pan', 'Pan de horno'];3.0;€/Kg.;
2022-11-21;DIA paté hígado de cerdo lata 3 x 78 gr;21473;DIA;1.85;['Despensa', 'Patés y foies'];7.91;€/Kg.;
2022-11-21;EZEQUIEL chorizo extra picante pieza 425 gr;188384;EZEQUIEL;6.35;['Frescos', 'Charcutería y quesos', 'Curados'];14.94;€/Kg.;
2022-11-21;DR OETKER pizza mía grande 4 quesos caja 400 gr;262267;DR OETKER;5.79;['Congelados', 'Pizzas. bases y masas'];14.48;€/Kg.;
2022-11-21;NORTINDAL tinta de calamar pack 4 unidades 16 gr;186628;NORTINDAL;0.75;['Congelados', 'Pescado y marisco'];46.88;€/Kg.;
2022-11-21;DIA MARCELO CARAMELO polo refrescante mix para congelar bolsa 12 uds;120001;DIA MARCELO CARAMELO;1.15;['Congelados', 'Helados'];1.92;€/l.;
2022-11-21;DIA ZUMOSFERA zumo de melocotón sin azúcares añadidos envase 1 lt;288689;DIA ZUMOSFERA;0.85;['Bebidas', 'Zumos'];0.85;€/l.;
2022-11-21;CLESA crema bombón de chocolate pack 4 unidades 125 g;173384;CLESA;1.69;['Despensa', 'Lácteos y huevos', 'Yogures'];3.38;€/Kg.;
2022-11-21;DIA NUESTRA ALACENA taco de jamón curado pieza 300 gr;274061;DIA NUESTRA ALACENA;4.99;['Frescos', 'Charcutería y quesos', 'Curados'];16.63;€/Kg.;
2022-11-21;GVTARRA tus ensaladas rusa frasco 345 gr;282338;GVTARRA;2.55;['Despensa', 'Conservas', 'Conservas vegetales'];7.39;€/Kg.;
2022-11-21;DIA L-CASEI yogur líquido fresa-plátano/coco-piña pack 12 unidades 100 gr;101846;DIA L;2.49;['Despensa', 'Lácteos y huevos', 'Yogures'];2.08;€/Kg.;
2022-11-21;GLISS champú reparador total frasco 250 ml;152271;GLISS;2.99;['Cuidado personal', 'Baño e higiene personal', 'Champús'];11.96;€/l.;
2022-11-21;COLGATE Total pasta dentífrica encías sanas tubo 75 ml;254485;COLGATE;3.99;['Cuidado personal', 'Cuidado bucal'];53.2;€/l.;
2022-11-21;GRAND ASTORIA cava brut nature botella 75 cl;3310;GRAND ASTORIA;3.35;['Bodega', 'Espumosos'];4.47;€/l.;
2022-11-21;VALDERIVERO vino tinto joven DO Ribera de Duero botella 75 cl;273248;VALDERIVERO;4.5;['Bodega', 'Vino', 'Tinto'];6.0;€/l.;
2022-11-21;DIA ZUMOSFERA bebida de fruta con leche melón y sandía pack 3 unidades 330 ml;271648;DIA ZUMOSFERA;1.29;['Bebidas', 'Zumos'];1.3;€/l.;
2022-11-21;GALLINA BLANCA sopa de pollo con fideos finos bajo en sal sobre 68 gr;118021;GALLINA BLANCA;0.75;['Despensa', 'Sopas', 'Sopas'];11.03;€/Kg.;
2022-11-21;DIA LA LLAMA pañuelos pocket blancos 3 capas paquete 10 uds;276696;DIA LA LLAMA;1.49;['Cuidado del hogar', 'Papel'];0.15;€/ud.;
2022-11-21;FLEX champú con Keratina para cabello graso frasco 650 ml;151921;FLEX;3.47;['Cuidado personal', 'Baño e higiene personal', 'Champús'];5.34;€/l.;
2022-11-21;Aguacate bio bandeja 400 gr;245089;;2.79;['Frescos', 'Frutas', 'Frutas tropicales'];6.98;€/Kg.;
2022-11-21;NESTLE Yogolino de fresa y manzana pouch 100 gr;208914;NESTLE;1.19;['Bebé', 'Potitos y tarritos'];11.9;€/Kg.;
2022-11-21;DANONE yogur natural azucarado pack 8 unidades 120 gr;42471;DANONE;2.39;['Despensa', 'Lácteos y huevos', 'Yogures'];2.49;€/Kg.;
2022-11-21;EUDERMIN polvos de talco bote 200 gr;185641;EUDERMIN;1.85;['Cuidado personal', 'Botiquín'];9.25;€/Kg.;
2022-11-21;DIA yogur con frutas del bosque vaso 200 gr;68040;DIA;0.75;['Despensa', 'Lácteos y huevos', 'Yogures'];3.75;€/Kg.;
2022-11-21;ORLANDO tomate frito con ajo y hierbas frasco 495 gr;279687;ORLANDO;2.69;['Despensa', 'Salsas', 'Tomate'];5.43;€/Kg.;
2022-11-21;FRINSA mejillones en escabeche 12/16 piezas lata 69 gr;188608;FRINSA;4.75;['Despensa', 'Conservas', 'Conservas de pescado'];68.84;€/Kg.;
2022-11-21;CARAVAN colonia Nº 45 spray 30 ml;232296;CARAVAN;3.55;['Cuidado personal', 'Baño e higiene personal', 'Colonias'];118.33;€/l.;
2022-11-21;VALOR chocolate negro 70% mousse de naranja tableta 150 gr;188427;VALOR;2.19;['Despensa', 'Desayunos y dulces', 'Chocolates y bombones'];14.6;€/Kg.;
2022-11-21;DIA PLANETA BEBE pañales 13-20 kgs talla 5 paquete 80 uds;268409;DIA PLANETA BEBE;15.25;['Bebé', 'Pañales'];0.19;€/ud.;
2022-11-21;NESTLE chocolate negro 85% tableta 120 gr;267782;NESTLE;1.99;['Despensa', 'Desayunos y dulces', 'Chocolates y bombones'];16.58;€/Kg.;
2022-11-21;DIA LACTEA leche semidesnatada sin lactosa envase 1 lt;130063;DIA LACTEA;0.98;['Despensa', 'Lácteos y huevos', 'Leche'];0.98;€/l.;
2022-11-21;SEÑORÍO DE ONDAS vino rosado DO Rioja botella 75 cl;127645;SEÑORÍO DE ONDAS;2.45;['Bodega', 'Vino', 'Rosado'];3.27;€/l.;
2022-11-21;GERALDINO vino blanco de uva moscatel botella 75 cl;19361;GERALDINO;3.2;['Bodega', 'Vino', 'Generoso y dulce'];4.27;€/l.;
2022-11-21;PANTENE Pro-v acondicionador repara y protege 3 minutos tubo 200 ml;241042;PANTENE;3.99;['Cuidado personal', 'Baño e higiene personal', 'Cuidado del cabello'];19.95;€/l.;
2022-11-21;DIA SNACK MANIAC patatas fritas sabor huevo frito bolsa 130 gr;251813;DIA SNACK MANIAC;1.49;['Despensa', 'Aperitivos'];11.46;€/Kg.;
2022-11-21;DOLCE GUSTO café con leche descafeinado caja 16 cápsulas;220579;DOLCE GUSTO;4.89;['Despensa', 'Desayunos y dulces', 'Café'];0.31;€/ud.;
2022-11-21;DIADERMINE tiras faciales purificantes elimina puntos negros caja 6 uds;241300;DIADERMINE;5.79;['Cuidado personal', 'Cuidado corporal', 'Limpieza facial'];5.79;€/ud.;
2022-11-21;VULPI crema de vinagre al Jerez botella 400 ml;288507;VULPI;1.89;['Despensa', 'Aceites. vinagres y aliños', 'Vinagres y aliños'];4.73;€/l.;
2022-11-21;NESTLE chocolate extrafino dulce de leche tableta 120 gr;138837;NESTLE;1.59;['Despensa', 'Desayunos y dulces', 'Chocolates y bombones'];13.25;€/Kg.;
2022-11-21;OREO galletas mini golden caja 160 gr;273426;OREO;1.69;['Despensa', 'Desayunos y dulces', 'Galletas'];10.56;€/Kg.;
2022-11-21;NIVEA crema de día hidratante antiarrugas todo tipo de piel tarro 50 ml;129437;NIVEA;7.99;['Cuidado personal', 'Cuidado corporal', 'Crema facial'];159.8;€/l.;
2022-11-21;DIA CAPRICHOSO flan de queso pack 4 unidades 100 gr;124329;DIA CAPRICHOSO;1.95;['Despensa', 'Lácteos y huevos', 'Postres'];4.88;€/Kg.;
2022-11-21;DIA fregona amarilla suave y absorbente bolsa 1 ud;41948;DIA;0.89;['Cuidado del hogar', 'Utensilios de limpieza'];0.89;€/ud.;
2022-11-21;EL MOLINO DE DIA panecillos tostados paquete 225 gr;277675;EL MOLINO DE DIA;0.85;['Despensa', 'Pan', 'Biscotes'];3.78;€/Kg.;
2022-11-21;FLOR suavizante concentrado twist melocotón botella 78 lv;280423;FLOR;4.59;['Cuidado del hogar', 'Cuidado de la ropa'];0.06;€/Lavado;
2022-11-21;LA VACA QUE RIE queso fundido original 16 porciones caja 250 gr;127523;LA VACA QUE RIE;2.99;['Frescos', 'Charcutería y quesos', 'Quesos'];11.96;€/Kg.;
